Track         : Watkins Glen International (The Glen)
Vehicle       : Test Car D
Driver        : Andrea
Starting Date : 14/05/2006
Starting Time : 19:30:56
Sample Rate   : 20 samples/sec


time    Longitude Acc   Latitude Acc    Accel/Braking G       Lateral G
====    =============   ============    ===============       =========
8.20	-0.010075	0.003449	-0.121417	-0.050699
8.25	-0.008202	0.006317	-0.134907	-0.069930
8.30	-0.004119	0.009449	-0.118044	-0.083916
8.35	-0.001235	0.010246	-0.101180	-0.094406
8.40	-0.019530	0.044610	-0.092749	-0.096154
8.45	-0.012893	0.038945	-0.089376	-0.103147
8.50	0.034261	-0.035491	-0.089376	-0.033217
8.55	0.023360	-0.033095	-0.091062	-0.026224
8.60	-0.003131	0.006797	-0.102867	-0.082168
8.65	0.009226	0.013446	-0.087690	-0.015734
8.70	0.008403	0.012199	-0.070826	0.033278
8.75	-0.007588	0.002900	-0.069140	0.009983
8.80	-0.011466	0.000643	-0.075885	-0.045455
8.85	-0.003295	0.005235	-0.084317	-0.033217
8.90	-0.023341	0.044799	-0.104553	-0.038462
8.95	-0.018867	0.041935	-0.134907	-0.027972
9.00	0.033792	-0.033494	-0.156830	0.003328
9.05	0.026488	-0.028221	-0.175379	0.031614
9.10	-0.006052	0.012370	-0.177066	0.019967
9.15	-0.007404	0.012244	-0.178752	0.036606
9.20	-0.012960	0.009298	-0.165261	0.026622
9.25	-0.016574	0.006735	-0.156830	-0.033217
9.30	-0.002577	0.012870	-0.153457	-0.036713
9.35	0.009385	0.018193	-0.143339	0.053245
9.40	0.019023	-0.033165	-0.156830	0.068220
9.45	0.019527	-0.057643	-0.158516	0.093178
9.50	-0.010032	0.015561	-0.192243	0.066556
9.55	-0.024125	0.034668	-0.163575	0.041597
9.60	-0.013190	0.009232	-0.183811	0.014975
9.65	-0.004150	0.013744	-0.172007	0.041597
9.70	-0.003943	0.014032	-0.183811	0.076539
9.75	-0.010830	0.011362	-0.207420	0.061564
9.80	-0.007611	0.014039	-0.195616	0.068220
9.85	-0.005582	0.014587	-0.175379	0.136439
9.90	-0.070472	0.107772	-0.151771	0.103161
9.95	-0.062171	0.101657	-0.145025	0.034942
10.00	0.059458	-0.102601	-0.109612	0.163062
10.05	0.049369	-0.099543	-0.166948	0.124792
10.10	-0.010468	0.008739	-0.182125	0.183028
10.15	-0.018182	0.007927	-0.251265	0.198003
10.20	-0.029119	0.005391	-0.256324	0.141431
10.25	-0.029643	0.005924	-0.236088	0.149750
10.30	-0.024764	0.007096	-0.212479	0.078203
10.35	-0.014346	0.011882	-0.214165	0.134775
10.40	-0.058615	0.151469	-0.172007	0.138103
10.45	-0.047268	0.146880	-0.163575	0.257903
10.50	0.054606	-0.138876	-0.126476	0.231281
10.55	0.029645	-0.146301	-0.161889	0.178037
10.60	-0.030596	-0.003402	-0.236088	0.118136
10.65	-0.021437	0.007448	-0.268128	0.134775
10.70	-0.016350	0.014705	-0.291737	0.139767
10.75	-0.017036	0.015704	-0.274874	0.193012
10.80	-0.021565	0.012090	-0.269815	0.184692
10.85	-0.023784	0.009513	-0.261383	0.207987
10.90	-0.105279	0.161378	-0.242833	0.206323
10.95	-0.092761	0.155851	-0.237774	0.144759
11.00	0.084792	-0.153955	-0.225970	0.163062
11.05	0.074778	-0.148239	-0.242833	0.194676
11.10	-0.023008	0.006374	-0.237774	0.202995
11.15	-0.025001	0.005025	-0.242833	0.176373
11.20	-0.024957	0.003634	-0.197302	0.221298
11.25	-0.030704	-0.003237	-0.214165	0.149750
